Fecha,Orden ID,Cliente ID,Nombre del Cliente,Ciudad Cliente,Vendedor ID,Ciudad Vendedor,Producto ID,Categoria Producto,Peso Producto g,Volumen Producto cm3,Fotos Producto,Precio Unitario,Cantidad,Subtotal Orden,Costo Flete,Total Orden,Total Pago Orden,Tiempo Entrega Estimado (Dias),Estado Orden,Calificacion,Tiempo de Reposicion,ClasificacionABC
2017-10-29,044cd7ffb6a41e6e5513c6595a2893ca,ee5b60a884b4165fa4264e66968b4abb,c06c3dbccaafee7b24762692d79be033,SC,002100f778ceb8431b7a1020ff7ab48f,franca,62c2b9bd44500d0305b1e50e2c9bd34d,moveis_decoracao,300.0,9600.0,1.0,19.9,1,19.9,15.1,35.0,70.0,25.572916666511446,delivered,5.0,72,C
2018-08-06,045e0b29f969d5cd3bf5ca04087a4af8,17eea6ff0e376f0b4aa18753bab227c1,7ce70617500f4406c5bbed1b5e7e17ea,MG,7901646fdd36a55f564ffaf2dbccaaf7,rio de janeiro,57e7f9befd08f9e14bc4545abf760d0e,ferramentas_jardim,700.0,3025.0,1.0,72.0,1,72.0,19.69,91.69,91.69,10.042986111249775,delivered,5.0,21,C
2018-04-09,0464277e582666bde336336fd5fb9ff8,f9c989b75558c119a7ce8e9f3c2b8f45,ce13190d9ef1e855dc50ecea9a1ef809,RJ,46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,62e2471b884366ac7e2f2b28c3ed62a5,brinquedos,400.0,6336.0,1.0,149.99,1,149.99,8.99,158.98000000000002,158.98,27.575358796399087,delivered,5.0,76,C
2017-06-11,04689f2d82bbf4efb4cd3300961d4211,76621e79f527ea4202b8f05ee88ecd54,128e4b25ce222d138da346b4d5f91bb6,SP,3bb548e3cb7f70f28e3f11ee9dce0e59,maringa,619d72a5e53d41d7646274a3fa20c2c4,informatica_acessorios,242.0,4312.0,1.0,79.9,1,79.9,15.31,95.21000000000001,95.21,30.17843749979511,delivered,5.0,2,C
2017-04-22,047f9a218bccce8342d77f72c2240f8a,b2027e001d7cd8107cec9f7123f43930,1b4de623bd547e01a75a3314a658b01e,SP,38e679b9e0064cd94c6f035707344dae,londrina,5bd3ba44eb990450377a2cd863821cca,utilidades_domesticas,4755.0,53320.0,5.0,194.9,1,194.9,26.86,221.76,221.76,22.27712962962687,delivered,4.0,83,C
2017-11-06,0482c10b78fefa5a30abb519aa9dee93,0355b0162c38169d5cf921cb9ba5ff19,0da12f504835aca6dd7ca0701c736219,SP,1835b56ce799e6a4dc4eddc053f04066,ibitinga,5b226d7c52f86ac72457617f78cff95d,cama_mesa_banho,875.0,18000.0,1.0,56.99,1,56.99,12.74,69.73,69.73,17.562627314589918,delivered,5.0,24,C
2018-03-15,0489818f0b5863c095a7445ee35fd7f2,441c43a44f8fc8d89a614e806820a548,947b7d5b3746bcfac61b3de83cb02c6b,ES,d03698c2efd04a549382afa6623e27fb,ilheus,599e5320aef0c7dd9e3fed9b2f673d41,informatica_acessorios,700.0,8000.0,2.0,81.4,1,81.4,23.5,104.9,104.9,25.12749999994412,delivered,5.0,2,C
2018-05-17,0494f6deee34c3bcc09e66f364b0e5a4,90331f6d4993e9930f17d54c34190477,206b04b38a5dc8404458ec16edeca606,PR,aafe36600ce604f205b86b5084d3d767,sao jose,57e089e3103f5cda6a4ce23b77399bdb,bebes,650.0,2240.0,4.0,47.9,1,47.9,16.32,64.22,64.22,20.30673611117527,delivered,5.0,21,C
2017-11-06,049999b745ab7d4bc3ddf00181c39d56,5cab98a898f6810fe56ec4681fbe9607,39c27daff7dd7ad6f534c53970fe8e3b,SP,ea8482cd71df3c1969d7b9473ff13abc,sao paulo,5a910588e5561f1b7cbe03bc10cbc967,telefonia,250.0,816.0,3.0,24.99,1,24.99,7.78,32.769999999999996,32.77,10.947824073955417,delivered,5.0,87,C
2017-12-25,049f68d642ed97629f4f13966b3082af,514c224360b5f3d898bc57052663ba38,f734a61bce870e6fd0918d29ac95d663,GO,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,109.9,1,109.9,25.61,135.51,135.51,29.257430555764586,delivered,4.0,49,C
2018-07-02,04b7151492b049661380a47e0449f9b6,f71f7e5f75fe51d4524114bc3777db35,e3ec62a54fe0dbaa3afc5f430d2c60ed,PR,85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,576412dcec722c0f1f28ac7ee9acef54,informatica_acessorios,2500.0,11532.0,2.0,84.9,1,84.9,26.89,111.79,111.79,28.162210647948086,delivered,5.0,2,C
2017-10-06,04f2e46bdb0ab9fb67a417100fb3ca71,ce8e936f636f55678640360ddaa0adea,8070c6ae2ed8b9f41c812cc31be08ad5,RJ,6c7d50c24b3ccd2fd83b44d8bb34e073,presidente prudente,55b04296824029ae20bbeb3b200e69d0,moveis_decoracao,1300.0,8640.0,6.0,37.5,1,37.5,17.6,55.1,55.1,24.997337962966412,delivered,4.0,72,C
2018-01-07,0508768342a863478ca21854a6ac2869,1eaeea5f98120089f4f67fc088e4507a,15830d6d8272abd0a4f7496507e9e83d,RJ,0be8ff43f22e456b4e0371b2245e4d01,sao paulo,5adc6c464f33f8560dd3c984291d4ba1,malas_acessorios,550.0,9600.0,3.0,99.9,1,99.9,16.46,116.36000000000001,116.36,29.258275462780148,delivered,5.0,2,C
2018-08-14,05104976125ea1e5cc04bc1f506a436a,161045ee99ad91883dbc1a6d26127785,1d3178b80a8379b8c1547b1dbb0a2d0e,RJ,612170e34b97004b3ba37eae81836b4c,novo hamburgo,63bfa27a0cee21fd896dc27f58b6d656,eletronicos,475.0,4180.0,6.0,198.9,1,198.9,18.32,217.22,217.22,9.510601851623505,delivered,1.0,38,C
2018-03-18,05259e30e40e08eddb05428cb38ff248,90e3eeece77d494de02de58bc257b248,b1324928500c7eb187957630199b6113,SP,4a3ccda38b2129705f3fb522db62ca31,marilia,55042f58e0ee432416bab8ecdb8a84b4,construcao_ferramentas_seguranca,1250.0,8000.0,6.0,1235.99,1,1235.99,22.74,1258.73,1258.73,17.578055555466563,delivered,1.0,21,C
2017-05-11,0542a77eb7f00f9ed2f08c1dba22a43c,81bf8b2387b9d3716a34a33be63c45ea,6da1f239b54ae1312f44837503ff6d1a,SP,cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,63de2743d05ab59d85caa49e49459ac1,beleza_saude,178.0,3366.0,1.0,15.75,1,15.75,11.85,27.6,27.6,18.388726851902902,delivered,3.0,75,C
2018-05-18,054418a6880b7e815bf64730ef040574,5ccd6241cc65f50dbbc212f2ca39d71f,f27a3cee3bcebc5b64fb804f15f4c501,RS,966cb4760537b1404caedd472cc610a5,diadema,57c9362442482cd2451f2eabf468e532,relogios_presentes,283.0,5054.0,2.0,878.0,1,878.0,24.03,902.03,902.03,34.95403935201466,delivered,5.0,89,C
2018-06-17,0550f231a3ccfd0e87217ef2e816c7dc,990029922809a9b5c5324b370973f67c,1b04e17bdad15bf2b7229a940839aad7,RJ,6b90f847357d8981edd79a1eb1bf0acb,guarulhos,5743cde12b14a481dbc29d4dc336f92c,esporte_lazer,400.0,1782.0,2.0,59.9,1,59.9,18.52,78.42,78.42,24.92547453707084,delivered,3.0,3,C
2018-04-15,05906ff9618d78153208c80165d91b2c,5fa72a993139ba4e448cdb029f85899e,069f4dd3b71c4a74396b5d9044432d5e,DF,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,109.9,1,109.9,23.31,133.21,133.21,23.400162036996335,delivered,4.0,49,C
2018-02-14,059511087f2394ebd55a674537a7c2cc,c5c273dc7587ce40423e6c791c339e79,01726e5d6a88d1a8dffd9578872ce54e,PR,6524b847b982cd56bb5d4b02b776ee42,campinas,5524bbd7c991692980702322aa085419,informatica_acessorios,18150.0,20825.0,4.0,389.9,1,389.9,27.57,417.46999999999997,834.94,25.511863425839692,delivered,4.0,2,C
2017-03-03,059a13b49c0fb6d21e423fad48ad1c44,0d50229d0a7136cf545013bb7ec32f1c,5d180ffdc0b416638fc305af59e5fce1,RJ,a3a38f4affed601eb87a97788c949667,joinville,5b8423dc7f23089c9c59c5d140eb5a1c,brinquedos,5250.0,39780.0,3.0,139.99,1,139.99,26.47,166.46,166.46,24.502881944645196,delivered,5.0,76,C
2017-10-30,05be03ef1c99159686f59d8a51dd17f9,b160ea16b7e64557b6c6fead0b3cdc7d,d8628783cf93c3fec2a27cbc68e608a6,BA,6edacfd9f9074789dad6d62ba7950b9c,guarulhos,6255356ea20f71ebc7015ca970718bb6,moveis_decoracao,500.0,5824.0,2.0,49.9,1,49.9,15.79,65.69,65.69,23.38940972229466,delivered,5.0,72,C
2018-03-02,05bf7a31e9d3eecf93db6a8e4508ed8a,17effd274d2fba6bd4b91ac477f63991,da5d6f1b3e1b8fd034ca96eadb28eed3,MG,955fee9216a65b617aa5c0531780ce60,sao paulo,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,1867.0,7776.0,8.0,35.0,1,35.0,19.84,54.84,54.84,19.450659722089767,delivered,5.0,52,C
2018-08-14,05ebeda0c1aefd787e0ddc914af75039,c440fc4fd60fd9083395f183aada6d4c,415ac25ae6868ab36d6a9407ac982fd2,SP,1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,62f423e57a8c157d3877ee5867d7db88,informatica_acessorios,50.0,22500.0,1.0,179.9,1,179.9,19.39,199.29000000000002,407.68,16.5778819443658,delivered,5.0,2,C
2018-05-28,060653209bfa61cf4b308a00e3861875,a0d86b4a22f02ed0ade308b69e91bc89,b89ecab6b0fc4a02fbdf36fd2839e3a6,MG,e8b4225284fbb02d16f200513f1f395d,novo horizonte,5640c59a8f6a08b3758272590693eec3,bebes,17600.0,105300.0,1.0,238.47,1,238.47,119.56,358.03,358.03,43.02879629610106,delivered,5.0,21,C
2018-08-08,0616b1a248556f0f4c5aea97beb0729a,340ea1e30ba5b8f87429cc58cb7aedd5,5a3269ab007eee06346e5fe5da200a65,SP,edb1ef5e36e0c8cd84eb3c9b003e486d,teresopolis,57e1815b050566a793e010162f765cdb,beleza_saude,100.0,4500.0,2.0,149.65,1,149.65,18.99,168.64000000000001,168.64,32.28414351865649,delivered,5.0,75,C
2018-02-20,06263a9c3476eea0ca0fd70081bc7cda,1867fd3a705e13f9043a5411e03958f9,4d7b6c39aa3c7b53acb8058e4094a593,SP,5ab05b6d86d417796c69ffd6774ec832,assis,54f45413afc0d5480c59f5dfeed2d19f,beleza_saude,2450.0,6720.0,3.0,149.9,1,149.9,16.68,166.58,166.58,19.590046296361834,delivered,3.0,75,C
2017-01-27,062f0992a050330334749ffa530fa796,1f49021da1642fde361de30ee4f1c935,ed5ef953c0941dc977aba367437e876c,MG,a3a38f4affed601eb87a97788c949667,joinville,5b8423dc7f23089c9c59c5d140eb5a1c,brinquedos,5250.0,39780.0,3.0,129.99,1,129.99,18.0,147.99,147.99,48.29458333319053,delivered,5.0,76,C
2018-02-01,064406f58fe12697ff148d9a5851fe9e,5ce865a639501214aa516a7f5e1b8c98,1bdded1780969d2f7210a047c714a50d,SP,5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,5ab3c4c7b2b499f85cf923cd0f331c9f,papelaria,600.0,12320.0,8.0,89.0,1,89.0,9.44,98.44,98.44,17.354143518488854,delivered,5.0,58,C
2018-01-17,0665734cec5349770a82280c326abc2b,71a1623032c89a5ab3feff5fb460a5c8,366def67e0b1e3ccfd58d60cc2edfb1a,SP,1c129092bf23f28a5930387c980c0dfc,sao paulo,5d90b82ad1fdff812987fa28158b7984,cama_mesa_banho,1400.0,8000.0,1.0,39.9,1,39.9,11.73,51.629999999999995,51.63,14.078194444533437,delivered,5.0,24,C
2017-03-27,066772e2164fd7dbdff9ded585851352,1297707fa763fbc3183ce00a8f3eaf48,42d7da85eacc2b17cb93c4078e1002f5,SP,1554a68530182680ad5c8b042c3ab563,monte siao,5d84f18aa629a66a4e7e0919e414c724,moveis_decoracao,900.0,5760.0,2.0,31.99,1,31.99,15.56,47.55,95.1,21.05722222244367,delivered,2.0,72,C
2018-04-20,06b709d62777971bc95e6c32886f3ddc,8709f685a85d5c65fb7e7a9a77e97182,5882e10ed75dbb86ed6b62bddb146e5e,RJ,1b65c144b17e607c0f37f10bb7dfec8d,rio do sul,638a9114d65182d28b1cf8a99e72d90e,construcao_ferramentas_construcao,2450.0,27405.0,1.0,159.9,1,159.9,31.77,191.67000000000002,191.67,33.141307870391756,delivered,1.0,64,C
2018-08-14,06ba8c77c2419a72756b5660b04e3188,9967754eff98e1e791eb2ea767f3a648,32f5b6a5a3bc68667579db0df13dca86,MA,1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,62f423e57a8c157d3877ee5867d7db88,informatica_acessorios,50.0,22500.0,1.0,179.9,1,179.9,51.98,231.88,231.88,28.603136573918164,delivered,3.0,2,C
2018-03-27,06c7208cefd133b492daeccba355ab99,c2885ba32d9fcfb7c79c59ef42a74e88,d7aa50b85cb81e36ab94fdd9aa295996,SP,44073f8b7e41514de3b7815dd0237f4f,brasilia,59f8cb217c16b9d838ab8f6d92fd2eea,automotivo,250.0,5130.0,2.0,32.99,1,32.99,17.06,50.05,50.05,19.361736111342907,delivered,5.0,49,C
2018-07-24,06cc5452c0a830d345b93a5385ee310e,fc96192474241f981f6bc9b37a572004,7d810ed5b79014ca136c273e694b10c2,SP,ea00f977a203ff88adf7057cb7806998,santos,5a9390e32c656cca81df71054e77b93b,automotivo,100.0,1056.0,1.0,7.99,1,7.99,7.39,15.379999999999999,15.38,7.953726851847023,delivered,5.0,49,C
2018-02-21,06cd82bdf375dc9782609dad1a1d1d0b,add27410b616fcff8fbdc616ec5397ce,cc8012f5e2a7535705ac219332d54092,MG,229c3efbfb0ea2058de4ccdfbc3d784a,belo horizonte,544ffb995c65fbbe68f36f36e388dede,informatica_acessorios,800.0,4752.0,1.0,197.0,1,197.0,14.4,211.4,211.4,20.387256944552064,delivered,3.0,2,C
2017-08-27,06d74ea6a80deeb7e69a3b1d5bfb9585,d7fc0a0ddd02070c8be5d906af2b5ded,544654b8a6b602ab20d4440f0dacc6ab,SP,0c8380b62e38e8a1e6adbeba7eb9688c,tres coracoes,595199b11447ed4b73d031d3edaa6bdd,cama_mesa_banho,2000.0,6450.0,1.0,99.9,1,99.9,17.95,117.85000000000001,117.85,18.520011574029922,delivered,1.0,24,C
2018-08-15,06ecfa8dfae87263e05d953aa561603d,7d5867b8bbaa7a3f16a9f4f867960b5b,95828271d6bee6d5eedcd00e639d67a6,SC,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,107.9,1,107.9,23.56,131.46,131.46,12.415428240783513,delivered,5.0,49,C
2017-05-22,06eda05597492635e3b91e00aa434332,0d50609a16197a4158052601ce51d830,844f54c49898195cea2b5ce2f541b586,DF,7299e27ed73d2ad986de7f7c77d919fa,araguari,557281eded333607ebffd2e626f96101,esporte_lazer,517.0,3990.0,1.0,199.99,1,199.99,16.15,216.14000000000001,216.14,21.027326388750225,delivered,5.0,3,C
2017-10-11,06f2e7e5aa8764a77b596c6eb6d56fd6,2e424e88b8c35f824145ee570fc9e027,b247ff09a6f40212ba12b4aa0c533f88,MG,d354c38a7182125a748cb10474fe963b,aperibe,586d2dcb4ad3f344da859b44a01d2080,esporte_lazer,500.0,6750.0,6.0,99.99,1,99.99,15.45,115.44,115.44,27.362754629459232,delivered,4.0,3,C
2018-08-08,06f66faa834248ccd67fa52058285d27,0b686b6cc50a4a516f7c2621e8d35287,547e8ae6a6b3beb0587f3dc6d2d62efd,SP,537eb890efff034a88679788b647c564,rio de janeiro,58d412a7724e865ba73ae3b5b27bf481,fashion_bolsas_e_acessorios,100.0,1056.0,3.0,29.9,1,29.9,18.31,48.209999999999994,48.21,11.09744212962687,delivered,4.0,88,C
2018-01-19,070a5949c100efc1ad56b852f5a278d0,1c630f82e544e04d286e1fc9e95c6bdb,4bb91829439b541db533f8b2dd19f538,SC,f8db351d8c4c4c22c6835c19a46f01b0,salto,61eee7a9f1884caed59c316047c5832f,papelaria,1200.0,4576.0,4.0,135.9,1,135.9,18.2,154.1,154.1,27.27023148164153,delivered,5.0,58,C
2018-06-23,070a62ae87136bfbe6ef6d0e2883cda5,6957a0b44d49ff48e3bb939fe3432f41,a1d6418fe32f5acbc6780e5840df0408,MT,8444e55c1f13cd5c179851e5ca5ebd00,congonhal,53ae5df71df97b2b9abee97ce1e1b8f1,cool_stuff,850.0,10648.0,3.0,299.0,1,299.0,44.37,343.37,343.37,46.18468749988824,delivered,4.0,52,C
2018-05-16,070cc53897ed4829689c415f99d37c3e,e6fbb4cd7a63ea4863efc08e62db0186,43bdd205ff0d4bb2249dcc9db98da43c,SP,f7720c4fa8e3aba4546301ab80ea1f1b,curitiba,53ab1363bbc2573a252d86619a782424,ferramentas_jardim,1800.0,7500.0,2.0,19.9,1,19.9,16.32,36.22,36.22,19.333090277854353,delivered,5.0,21,C
2018-01-09,072a8923b88a4247c16f4c0bca2f3177,45b965b024a060a20f35be157bd46415,2acf2d8551f249b2789cec422646aca0,SP,2e1c9f22be269ef4643f826c9e650a52,sao paulo,543af92389bfb55bedfb145b64211c0c,beleza_saude,150.0,1729.0,1.0,29.49,1,29.49,7.78,37.269999999999996,37.27,16.133611110970378,delivered,3.0,75,C
2018-04-22,072b97d5244a16a4573ad547ea7d15b4,bdf54f7d1694971f430170fca990f2ef,2530578c7db988c97b4afd8a3d44cfd2,SP,9d7a1d34a5052409006425275ba1c2b4,franca,541f87698fb1b63df63ba4989dcc25ce,utilidades_domesticas,3100.0,5832.0,2.0,49.99,1,49.99,23.07,73.06,73.06,23.16119212983176,delivered,5.0,83,C
2018-01-14,073df773abf715c8e62c999668a9cc49,b9d095a7a09c65f3d87e79d02da2afad,17b7474d4ed1decc837c02c2cdb090d2,RJ,dd55f1bb788714a40e7954c3be6df745,sao paulo,55c241d4a5f20682cdeaec642cb06fa8,cool_stuff,1400.0,12000.0,1.0,399.9,1,399.9,17.56,417.46,417.46,23.17013888899237,delivered,4.0,52,C
2017-07-08,076203a3df21fb25c8b59f881f2b37c9,aae187ac20079813ed11e67757602a48,68a3cfd10b2fdd755b7116ef8bdb7670,RJ,9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,619d72a5e53d41d7646274a3fa20c2c4,informatica_acessorios,242.0,4312.0,1.0,79.9,1,79.9,15.31,95.21000000000001,95.21,23.577430555596948,delivered,5.0,2,C
2017-09-16,0764f8b9a45b0305b75e1bbd614ffaaa,093e5958897592f409553d0344ce50c2,97f97fe763e10c170a7bfb484d787f89,SP,7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,61a53738adc5c0e8d243553320f9ba1c,esporte_lazer,8809.0,45968.0,1.0,89.97,1,89.97,21.28,111.25,111.25,19.124930555466563,delivered,1.0,3,C
2018-04-26,0766586a37a3ceaf9623fdedcb51240f,f911f42e1407bd2426dabcf3bad28a14,e3387b72b2b9ca728235879e31e3eb94,DF,c003204e1ab016dfa150abc119207b24,cajamar,55782cb82e0efe052da0a3da237da3b2,automotivo,2450.0,27000.0,3.0,189.9,1,189.9,23.87,213.77,213.77,21.97266203723848,delivered,4.0,49,C
2017-10-18,076e07cd8d9c8b47dfc2fbb22c58e895,b71abc1975c1da212faaa913da950924,e42e5cffaa896ecca5e413413783552a,PB,f805b96fa705ba7995a221f1749dc141,maringa,58e3dad74a022a8e41571be503143e5b,instrumentos_musicais,2500.0,14080.0,5.0,799.0,1,799.0,57.95,856.95,856.95,28.604722222313285,delivered,5.0,62,C
2018-07-15,07758ed400d130462900b1f68d042ee7,db151f1435a8d837d9803b742c68a93e,229910f25cf76d97a45024338a834be5,RJ,4a3ca9315b744ce9f8e9374361493884,ibitinga,62953ad36e6c894ce69fc72d9a5246f3,cama_mesa_banho,13050.0,23625.0,1.0,230.0,1,230.0,42.59,272.59000000000003,272.59,16.301805555354804,delivered,5.0,24,C
2018-05-11,077a77e315e3b317121a0af9962e122b,6457e3fd7f768aef7be536207c963d9f,b4e6302d59894b1620b211469c991054,SP,ececbfcff9804a2d6b40f589df8eef2b,franca,5a3564d805d5fb2e52e88bb740d9b4ea,beleza_saude,200.0,4000.0,1.0,56.8,1,56.8,12.84,69.64,69.64,13.558645833283663,delivered,4.0,75,C
2017-08-20,0787c233e9c027ebb134e0339cdc1ef2,8b25b3dbe3d3054904d587578cb751fa,ef600c2e7d06b98f60b9f22020b75a30,SP,3bb548e3cb7f70f28e3f11ee9dce0e59,maringa,619d72a5e53d41d7646274a3fa20c2c4,informatica_acessorios,242.0,4312.0,1.0,79.9,1,79.9,12.69,92.59,92.59,23.352303240913898,delivered,5.0,2,C
2017-09-04,07b8c9805a09c2feacc0864c00ec244e,7caf08a38e40462c6a40a6d9bfb27e59,064885492dc96820ceb922b61cf6143b,SP,cca3071e3e9bb7d12640c9fbe2301306,ibitinga,568ba441f7f464dc73d23a91cf8ca671,cama_mesa_banho,2200.0,16200.0,1.0,143.54,1,143.54,16.63,160.17,160.17,16.356192129664123,delivered,3.0,24,C
2018-05-04,07c09839b4951ac37863cf9f0f79dedf,c842b7ed6d1ad9e0eecf06cacefb1bb1,a2203dfedc3b062662c14d3a57b9ec8f,RS,6b243f80ed07b10f0e8aa0f21a205f3c,curitiba,5be51b87d3f543e942bb8299c5bd4423,esporte_lazer,350.0,4096.0,1.0,54.9,1,54.9,15.26,70.16,70.16,20.98901620367542,delivered,5.0,3,C
2018-03-26,07da984520cb8c0de39f0b96b92c08f6,5ebe6b7897cc0ce155a42e2978e89978,54edd9ff8221522e998fc17110f449b1,PR,f262cbc1c910c83959f849465454ddd3,sao paulo,5637032095493f280eae8d9da00da6f1,malas_acessorios,750.0,5346.0,1.0,49.99,1,49.99,16.32,66.31,66.31,17.25234953686595,delivered,5.0,2,C
2018-03-19,07ffab4def2a95548ff6ef1b9d7e0f5a,c26a312d7b5619ee24db36e2d25e473c,f8dbdfd7b657946bf71282c2be8bb985,SP,955fee9216a65b617aa5c0531780ce60,sao paulo,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,1867.0,7776.0,8.0,35.0,1,35.0,17.26,52.260000000000005,52.26,16.077291666530073,delivered,1.0,52,C
2018-07-28,0814daa4d12a646aeb73c429d5852f4d,b4eb4ca3fef464f5a8778c47da055604,a2af9f0425fce10fc7814c347a275095,MG,17ca9b9e9b9ef8fdb529001b49ebb50f,betim,540a93038cc8b4c42ef0821b2cf067d3,moveis_decoracao,4800.0,40000.0,2.0,49.97,1,49.97,23.34,73.31,73.31,15.448182870168239,delivered,3.0,72,C
2018-04-16,0871bd17337f3c779b6ce501af36a4cd,94e7e292dc2dff64425ec4d0f39137c2,ff60ab8b394052bf2dae9fc5dba4c70e,PR,c840d3fdbba0790404fdae73d253b253,curitiba,57c56b4871f4f353ac52c8015e9c5318,moveis_decoracao,800.0,14283.0,1.0,129.05,1,129.05,14.98,144.03,288.06,16.516087962780148,delivered,5.0,72,C
2018-03-16,08748bafebfe3d00f17771505f3df1e4,fe1d751718c414270932bac5a8b024f5,ed240c4c9c5f4b95f7c6561bc00c7993,RS,6edacfd9f9074789dad6d62ba7950b9c,guarulhos,6131240aedf34224270cd6f07e8229e4,moveis_decoracao,250.0,5208.0,1.0,39.9,1,39.9,18.23,58.129999999999995,58.13,26.17773148138076,delivered,4.0,72,C
2017-08-14,0886f12bc4f3770e8660c836cd58abbd,e7503fd14d5b4122c366e457104f8ead,12261e84e0ef3349f9e1bfb8da48cbaf,RS,f8db351d8c4c4c22c6835c19a46f01b0,salto,5b488b474a4f2519b7826390b1873a58,utilidades_domesticas,4100.0,49011.0,4.0,209.9,1,209.9,26.31,236.21,236.21,24.413194444496185,delivered,3.0,83,C
2017-12-26,088833da9e3a3578817cee729d4e0a97,9a69f3a16bd6b1a50dfdbccd74e97757,252c0dcac11ce99e1f06fc9fd4218fd7,SP,2199e7fe213c16213bf5d6a7eadc9a5d,registro,5727b4e9463bfa0b43bf97397c4b7c44,moveis_decoracao,2450.0,7632.0,1.0,76.9,1,76.9,13.56,90.46000000000001,90.46,23.406782407313585,delivered,5.0,72,C
2018-07-20,0890337bc4f93f0370ccdd9a0c8b1f55,9948dd43c6e5b0ffa087dc32c1f78eab,904911bd426459e4646ff3392eb9db4e,MS,955fee9216a65b617aa5c0531780ce60,sao paulo,537f8133bb109ca8ae9c6f48370af9ec,automotivo,600.0,8000.0,5.0,60.0,1,60.0,16.61,76.61,76.61,17.38238425925374,delivered,5.0,49,C
2018-07-01,08a19256bfef2a2b1f0fc654723a9c71,8e75040b2365871c96071a3baa129e93,7ae0d91d3f88f2c52af40452f113167c,RO,d91fb3b7d041e83b64a00a3edfb37e4f,praia grande,5acad00c7ade065caf69af710c0bdd0c,eletrodomesticos,150.0,5967.0,1.0,89.19,1,89.19,51.34,140.53,140.53,38.05456018541008,delivered,5.0,59,C
2017-03-13,08b04eb82fbd41d6a4a779d822d57a08,cf708bad4ed7ea3afd2d58d189fe2c6b,0214a2864bcff8020dbe8c40a2e9d26a,MG,5ab05b6d86d417796c69ffd6774ec832,assis,54f45413afc0d5480c59f5dfeed2d19f,beleza_saude,2450.0,6720.0,3.0,99.9,1,99.9,20.78,120.68,120.68,20.402662036940455,delivered,5.0,75,C
2018-03-04,08beae16754b76c55e9f49c7d4d138dd,a62ed90dfc56c8eb3e021e9151fbf469,28de7333fe1c9bf7af6152972c01ccc6,SP,0be8ff43f22e456b4e0371b2245e4d01,sao paulo,55a1e3d39ace9c0b217f6c30b04d43c0,malas_acessorios,550.0,23625.0,2.0,89.9,1,89.9,12.13,102.03,102.03,16.23168981494382,delivered,5.0,2,C
2018-07-19,08c94cca559ddccd243fc551e088b856,74470427b2f2d1ecce8a1f7da289ee9e,63ed7a2e00af681d720e8a93d555c987,BA,1336efc61c316ddf92c899eb817f7cae,assis,5ad76c6eb8365ae960c67efe0292cf85,pet_shop,350.0,4096.0,1.0,18.0,1,18.0,22.06,40.06,40.06,21.57128472207114,delivered,5.0,15,C
2017-10-15,08cbb1d4cd574b126569b208fd4b26ea,51478fa6f626871ba9023c80585e4952,c72e291ccf98df8df8bdc3fcadf64f35,MG,53243585a1d6dc2643021fd1853d8905,lauro de freitas,588531f8ec37e7d5ff5b7b22ea0488f8,pcs,2750.0,19344.0,4.0,1437.0,1,1437.0,34.51,1471.51,1471.51,22.19094907399267,delivered,5.0,60,C
2017-12-04,08d19d4c103470970b2f830e48e2d3a2,b419379d557fd4ee484ba77e2603d523,7f36635c84fec36fa263349a7829163e,SC,c35affa65afd250151285c5917fc1c8a,sao paluo,557d306a56fe0848efbea81dafc78006,automotivo,16200.0,12600.0,3.0,499.99,1,499.99,58.78,558.77,558.77,28.351643518544734,delivered,4.0,49,C
2018-07-27,08d3b6ee17b7cb32e530f4488c3f6abf,1a954bbd169e7813291d468aff07267d,a8e08d4f5f9bbf0b7834866de94b6aee,SP,c013e57c075a06e5b5c48ee03c525719,sao carlos,5999995b8f64d769dbc6f592b86d6f8a,pet_shop,1200.0,6930.0,5.0,36.99,1,36.99,14.57,51.56,51.56,13.394386574160308,delivered,4.0,15,C
2017-09-30,08fe747a18955f4657172a09f1660620,5ac428ce4c03f5de316e89f6bf056560,8e1f181cc5bcac5577cb660fd13a0503,SP,afe0067131b73e40875c9b6c10bd2e21,lagoa da prata,57d2fa6882b789ad55e86074398826c4,perfumaria,1500.0,8000.0,2.0,89.9,1,89.9,17.88,107.78,107.78,26.56589120393619,delivered,5.0,61,C
